timestamp,date,hour,day_of_week,weekend,power,power_state,idle_state,control_target,needs_control,standby_duration,active_duration,time_since_last_active,hourly_usage_probability,daily_usage_frequency,weekend_usage_ratio,time_period,is_peak_hours,is_sleep_hours,consecutive_idle_episodes,control_urgency_score,usage_intensity,control_opportunity_window,control_confidence,state_changed,transition_to_standby,usage_pattern_stability
2025-05-19 02:13:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,0,0.0,very_low,False,0.0,1,0,0.0
2025-05-19 02:14:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:14:15+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:28:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:28:55+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:29:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:43:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:44:00+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:44:10+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:58:55+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:59:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 02:59:10+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:13:50+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:13:55+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:28:50+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:29:15+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:43:45+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:44:10+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:58:55+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 03:59:10+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:13:45+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:14:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:28:55+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:29:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:44:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:44:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:58:45+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:59:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 04:59:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.0,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:13:45+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:13:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:28:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:29:00+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:43:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:44:05+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:44:10+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:58:45+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:58:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 05:59:00+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.023255813953488372,0,0.0,night,False,True,1,0.0,very_low,False,0.0,0,0,0.0
2025-05-19 06:14:00+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:14:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:14:15+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:29:00+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:29:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:29:15+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:43:50+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:44:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:58:45+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 06:58:50+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,0.0,0.0,999.0,0.21071428571428572,0,0.4745762711864407,morning,False,False,1,0.0,low,False,0.0,0,0,0.0
2025-05-19 07:14:00+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,0.0,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.4275,low,False,0.11374999999999999,1,0,0.0
2025-05-19 07:14:15+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,0.25,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.5490000000000002,low,False,0.17450000000000007,0,0,0.0
2025-05-19 07:28:50+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,14.833333333333334,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.5490000000000002,low,False,0.2745000000000001,0,0,0.0
2025-05-19 07:43:45+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,29.75,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.5490000000000002,low,False,0.2745000000000001,0,0,0.0
2025-05-19 07:43:50+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,29.833333333333332,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.5490000000000002,low,False,0.2745000000000001,0,0,0.0
2025-05-19 07:43:55+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,29.916666666666664,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.6705000000000001,low,False,0.33525000000000005,0,0,0.0
2025-05-19 07:59:00+00:00,2025-05-19,7,0,False,78,phantom load,standby_idle,primary_target,True,45.0,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.6705000000000001,low,False,0.33525000000000005,0,0,0.0
2025-05-19 07:59:10+00:00,2025-05-19,7,0,False,78,phantom load,standby_idle,primary_target,True,45.166666666666664,0.0,999.0,0.35580524344569286,0,0.3894736842105263,morning,False,False,1,0.6705000000000001,low,False,0.33525000000000005,0,0,0.0
2025-05-19 08:13:45+00:00,2025-05-19,8,0,False,76,phantom load,standby_idle,primary_target,True,59.75,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:13:55+00:00,2025-05-19,8,0,False,76,phantom load,standby_idle,primary_target,True,59.916666666666664,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:28:45+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,74.75,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:28:50+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,74.83333333333333,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:29:05+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,75.08333333333333,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:43:45+00:00,2025-05-19,8,0,False,72,phantom load,standby_idle,primary_target,True,89.75,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:43:50+00:00,2025-05-19,8,0,False,72,phantom load,standby_idle,primary_target,True,89.83333333333333,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.3960000000000001,0,0,0.0
2025-05-19 08:58:45+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,104.75,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 08:58:55+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,104.91666666666667,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 08:59:10+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,105.16666666666667,0.0,999.0,0.5338345864661654,0,0.34507042253521125,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:13:55+00:00,2025-05-19,9,0,False,75,phantom load,standby_idle,primary_target,True,119.91666666666667,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:14:00+00:00,2025-05-19,9,0,False,75,phantom load,standby_idle,primary_target,True,120.0,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:28:50+00:00,2025-05-19,9,0,False,77,phantom load,standby_idle,primary_target,True,134.83333333333334,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:29:00+00:00,2025-05-19,9,0,False,77,phantom load,standby_idle,primary_target,True,135.0,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:44:00+00:00,2025-05-19,9,0,False,83,phantom load,standby_idle,primary_target,True,150.0,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:44:10+00:00,2025-05-19,9,0,False,83,phantom load,standby_idle,primary_target,True,150.16666666666666,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:58:50+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,164.83333333333331,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:59:00+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,164.99999999999997,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 09:59:05+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,165.08333333333331,0.0,999.0,0.569811320754717,0,0.26490066225165565,morning,False,False,1,0.7920000000000001,medium,False,0.4960000000000001,0,0,0.0
2025-05-19 10:13:45+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,0.0,0.0,0.735632183908046,0,0.34375,morning,False,False,1,0.0,high,False,0.0,1,0,0.0
2025-05-19 10:14:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,0.3333333333333333,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:14:10+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,0.41666666666666663,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:28:55+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,15.166666666666666,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:29:00+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,15.25,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:43:45+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,30.0,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:44:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,30.333333333333332,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:58:50+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,45.08333333333333,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 10:59:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,0.0,45.33333333333333,0.0,0.735632183908046,1,0.34375,morning,False,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:13:45+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,0.0,59.99999999999999,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:14:10+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,0.0,60.41666666666666,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:28:45+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,0.0,74.99999999999999,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:29:10+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,0.0,75.41666666666666,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:44:00+00:00,2025-05-19,11,0,False,121,regular use,active,no_control,False,0.0,90.24999999999999,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:44:05+00:00,2025-05-19,11,0,False,121,regular use,active,no_control,False,0.0,90.33333333333331,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:58:45+00:00,2025-05-19,11,0,False,115,regular use,active,no_control,False,0.0,104.99999999999999,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 11:58:55+00:00,2025-05-19,11,0,False,115,regular use,active,no_control,False,0.0,105.16666666666666,0.0,0.861003861003861,1,0.273542600896861,morning,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:13:45+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,119.99999999999999,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:14:05+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,120.33333333333331,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:28:55+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,135.16666666666666,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:29:05+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,135.33333333333331,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:43:45+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,149.99999999999997,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:44:15+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,0.0,150.49999999999997,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:58:50+00:00,2025-05-19,12,0,False,119,regular use,active,no_control,False,0.0,165.08333333333331,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 12:58:55+00:00,2025-05-19,12,0,False,119,regular use,active,no_control,False,0.0,165.16666666666666,0.0,0.857707509881423,1,0.21658986175115208,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:13:55+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,180.16666666666666,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:14:00+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,180.25,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:14:10+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,180.41666666666666,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:28:45+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,195.0,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:29:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,195.33333333333334,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:43:45+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,210.0,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:44:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,210.33333333333334,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:59:00+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,225.25,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 13:59:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,0.0,225.33333333333334,0.0,0.9118773946360154,1,0.2184873949579832,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:13:45+00:00,2025-05-19,14,0,False,121,regular use,active,no_control,False,0.0,240.0,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:14:10+00:00,2025-05-19,14,0,False,121,regular use,active,no_control,False,0.0,240.41666666666666,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:28:55+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,0.0,255.16666666666666,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:29:00+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,0.0,255.25,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:29:05+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,0.0,255.33333333333334,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:43:55+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,0.0,270.1666666666667,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:44:05+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,0.0,270.33333333333337,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:58:45+00:00,2025-05-19,14,0,False,101,light use,active,no_control,False,0.0,285.00000000000006,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 14:59:00+00:00,2025-05-19,14,0,False,101,light use,active,no_control,False,0.0,285.25000000000006,0.0,0.9034749034749034,1,0.2094017094017094,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:13:45+00:00,2025-05-19,15,0,False,121,regular use,active,no_control,False,0.0,300.00000000000006,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:28:55+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,0.0,315.16666666666674,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:43:45+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,0.0,330.00000000000006,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:43:50+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,0.0,330.08333333333337,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:58:45+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,0.0,345.00000000000006,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 15:59:05+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,0.0,345.33333333333337,0.0,0.8204081632653061,1,0.19900497512437812,afternoon,True,False,1,0.0,high,False,0.0,0,0,0.0
2025-05-19 16:13:55+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,0.0,360.1666666666667,0.0,0.6538461538461539,1,0.22941176470588234,afternoon,False,False,1,0.0,medium,False,0.0,0,0,0.0
