timestamp,date,hour,day_of_week,weekend,power,power_state,idle_state,control_target,needs_control,time_diff_seconds
2025-05-19 02:13:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,
2025-05-19 02:14:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,20.0
2025-05-19 02:14:15+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 02:28:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,870.0
2025-05-19 02:28:55+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 02:29:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 02:43:45+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,880.0
2025-05-19 02:44:00+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,15.0
2025-05-19 02:44:10+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 02:58:55+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,885.0
2025-05-19 02:59:05+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 02:59:10+00:00,2025-05-19,2,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 03:13:50+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,880.0
2025-05-19 03:13:55+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 03:28:50+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,895.0
2025-05-19 03:29:15+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,25.0
2025-05-19 03:43:45+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,870.0
2025-05-19 03:44:10+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,25.0
2025-05-19 03:58:55+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,885.0
2025-05-19 03:59:10+00:00,2025-05-19,3,0,False,0,non use,deep_idle,no_control,False,15.0
2025-05-19 04:13:45+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 04:14:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,20.0
2025-05-19 04:28:55+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,890.0
2025-05-19 04:29:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,15.0
2025-05-19 04:44:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,895.0
2025-05-19 04:44:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 04:58:45+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 04:59:05+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,20.0
2025-05-19 04:59:10+00:00,2025-05-19,4,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 05:13:45+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 05:13:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 05:28:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,900.0
2025-05-19 05:29:00+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 05:43:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,895.0
2025-05-19 05:44:05+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 05:44:10+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 05:58:45+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 05:58:55+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 05:59:00+00:00,2025-05-19,5,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 06:14:00+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,900.0
2025-05-19 06:14:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 06:14:15+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 06:29:00+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,885.0
2025-05-19 06:29:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 06:29:15+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 06:43:50+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 06:44:10+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,20.0
2025-05-19 06:58:45+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 06:58:50+00:00,2025-05-19,6,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 07:14:00+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,910.0
2025-05-19 07:14:15+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,15.0
2025-05-19 07:28:50+00:00,2025-05-19,7,0,False,76,phantom load,standby_idle,primary_target,True,875.0
2025-05-19 07:43:45+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,895.0
2025-05-19 07:43:50+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 07:43:55+00:00,2025-05-19,7,0,False,79,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 07:59:00+00:00,2025-05-19,7,0,False,78,phantom load,standby_idle,primary_target,True,905.0
2025-05-19 07:59:10+00:00,2025-05-19,7,0,False,78,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 08:13:45+00:00,2025-05-19,8,0,False,76,phantom load,standby_idle,primary_target,True,875.0
2025-05-19 08:13:55+00:00,2025-05-19,8,0,False,76,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 08:28:45+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,890.0
2025-05-19 08:28:50+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 08:29:05+00:00,2025-05-19,8,0,False,77,phantom load,standby_idle,primary_target,True,15.0
2025-05-19 08:43:45+00:00,2025-05-19,8,0,False,72,phantom load,standby_idle,primary_target,True,880.0
2025-05-19 08:43:50+00:00,2025-05-19,8,0,False,72,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 08:58:45+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,895.0
2025-05-19 08:58:55+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 08:59:10+00:00,2025-05-19,8,0,False,73,phantom load,standby_idle,primary_target,True,15.0
2025-05-19 09:13:55+00:00,2025-05-19,9,0,False,75,phantom load,standby_idle,primary_target,True,885.0
2025-05-19 09:14:00+00:00,2025-05-19,9,0,False,75,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 09:28:50+00:00,2025-05-19,9,0,False,77,phantom load,standby_idle,primary_target,True,890.0
2025-05-19 09:29:00+00:00,2025-05-19,9,0,False,77,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 09:44:00+00:00,2025-05-19,9,0,False,83,phantom load,standby_idle,primary_target,True,900.0
2025-05-19 09:44:10+00:00,2025-05-19,9,0,False,83,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 09:58:50+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,880.0
2025-05-19 09:59:00+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 09:59:05+00:00,2025-05-19,9,0,False,82,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 10:13:45+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,880.0
2025-05-19 10:14:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 10:14:10+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 10:28:55+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,885.0
2025-05-19 10:29:00+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 10:43:45+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,885.0
2025-05-19 10:44:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 10:58:50+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,885.0
2025-05-19 10:59:05+00:00,2025-05-19,10,0,False,123,regular use,active,no_control,False,15.0
2025-05-19 11:13:45+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,880.0
2025-05-19 11:14:10+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,25.0
2025-05-19 11:28:45+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,875.0
2025-05-19 11:29:10+00:00,2025-05-19,11,0,False,123,regular use,active,no_control,False,25.0
2025-05-19 11:44:00+00:00,2025-05-19,11,0,False,121,regular use,active,no_control,False,890.0
2025-05-19 11:44:05+00:00,2025-05-19,11,0,False,121,regular use,active,no_control,False,5.0
2025-05-19 11:58:45+00:00,2025-05-19,11,0,False,115,regular use,active,no_control,False,880.0
2025-05-19 11:58:55+00:00,2025-05-19,11,0,False,115,regular use,active,no_control,False,10.0
2025-05-19 12:13:45+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,890.0
2025-05-19 12:14:05+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 12:28:55+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,890.0
2025-05-19 12:29:05+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,10.0
2025-05-19 12:43:45+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,880.0
2025-05-19 12:44:15+00:00,2025-05-19,12,0,False,123,regular use,active,no_control,False,30.0
2025-05-19 12:58:50+00:00,2025-05-19,12,0,False,119,regular use,active,no_control,False,875.0
2025-05-19 12:58:55+00:00,2025-05-19,12,0,False,119,regular use,active,no_control,False,5.0
2025-05-19 13:13:55+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,900.0
2025-05-19 13:14:00+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 13:14:10+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,10.0
2025-05-19 13:28:45+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,875.0
2025-05-19 13:29:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 13:43:45+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,880.0
2025-05-19 13:44:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 13:59:00+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,895.0
2025-05-19 13:59:05+00:00,2025-05-19,13,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 14:13:45+00:00,2025-05-19,14,0,False,121,regular use,active,no_control,False,880.0
2025-05-19 14:14:10+00:00,2025-05-19,14,0,False,121,regular use,active,no_control,False,25.0
2025-05-19 14:28:55+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,885.0
2025-05-19 14:29:00+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 14:29:05+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 14:43:55+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,890.0
2025-05-19 14:44:05+00:00,2025-05-19,14,0,False,123,regular use,active,no_control,False,10.0
2025-05-19 14:58:45+00:00,2025-05-19,14,0,False,101,light use,active,no_control,False,880.0
2025-05-19 14:59:00+00:00,2025-05-19,14,0,False,101,light use,active,no_control,False,15.0
2025-05-19 15:13:45+00:00,2025-05-19,15,0,False,121,regular use,active,no_control,False,885.0
2025-05-19 15:28:55+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,910.0
2025-05-19 15:43:45+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,890.0
2025-05-19 15:43:50+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 15:58:45+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,895.0
2025-05-19 15:59:05+00:00,2025-05-19,15,0,False,123,regular use,active,no_control,False,20.0
2025-05-19 16:13:55+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,890.0
2025-05-19 16:14:10+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,15.0
2025-05-19 16:28:45+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,875.0
2025-05-19 16:44:00+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,915.0
2025-05-19 16:44:05+00:00,2025-05-19,16,0,False,123,regular use,active,no_control,False,5.0
2025-05-19 16:58:45+00:00,2025-05-19,16,0,False,95,light use,active,no_control,False,880.0
2025-05-19 17:14:05+00:00,2025-05-19,17,0,False,115,regular use,active,no_control,False,920.0
2025-05-19 17:14:20+00:00,2025-05-19,17,0,False,115,regular use,active,no_control,False,15.0
2025-05-19 17:28:45+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,865.0
2025-05-19 17:28:50+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,5.0
2025-05-19 17:29:05+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,15.0
2025-05-19 17:43:40+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,875.0
2025-05-19 17:43:50+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,10.0
2025-05-19 17:44:10+00:00,2025-05-19,17,0,False,116,regular use,active,no_control,False,20.0
2025-05-19 17:58:50+00:00,2025-05-19,17,0,False,123,regular use,active,no_control,False,880.0
2025-05-19 17:59:00+00:00,2025-05-19,17,0,False,123,regular use,active,no_control,False,10.0
2025-05-19 18:14:10+00:00,2025-05-19,18,0,False,116,regular use,active,no_control,False,910.0
2025-05-19 18:28:45+00:00,2025-05-19,18,0,False,81,phantom load,standby_idle,primary_target,True,875.0
2025-05-19 18:29:00+00:00,2025-05-19,18,0,False,81,phantom load,standby_idle,primary_target,True,15.0
2025-05-19 18:43:55+00:00,2025-05-19,18,0,False,69,phantom load,standby_idle,primary_target,True,895.0
2025-05-19 18:44:10+00:00,2025-05-19,18,0,False,69,phantom load,standby_idle,primary_target,True,15.0
2025-05-19 18:58:55+00:00,2025-05-19,18,0,False,79,phantom load,standby_idle,primary_target,True,885.0
2025-05-19 18:59:00+00:00,2025-05-19,18,0,False,79,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 18:59:05+00:00,2025-05-19,18,0,False,79,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 19:13:50+00:00,2025-05-19,19,0,False,81,phantom load,standby_idle,primary_target,True,885.0
2025-05-19 19:13:55+00:00,2025-05-19,19,0,False,81,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 19:14:05+00:00,2025-05-19,19,0,False,81,phantom load,standby_idle,primary_target,True,10.0
2025-05-19 19:28:45+00:00,2025-05-19,19,0,False,114,regular use,active,no_control,False,880.0
2025-05-19 19:28:50+00:00,2025-05-19,19,0,False,114,regular use,active,no_control,False,5.0
2025-05-19 19:43:45+00:00,2025-05-19,19,0,False,87,phantom load,standby_idle,primary_target,True,895.0
2025-05-19 19:44:10+00:00,2025-05-19,19,0,False,87,phantom load,standby_idle,primary_target,True,25.0
2025-05-19 19:59:05+00:00,2025-05-19,19,0,False,77,phantom load,standby_idle,primary_target,True,895.0
2025-05-19 19:59:10+00:00,2025-05-19,19,0,False,77,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 20:14:00+00:00,2025-05-19,20,0,False,75,phantom load,standby_idle,primary_target,True,890.0
2025-05-19 20:28:50+00:00,2025-05-19,20,0,False,81,phantom load,standby_idle,primary_target,True,890.0
2025-05-19 20:28:55+00:00,2025-05-19,20,0,False,81,phantom load,standby_idle,primary_target,True,5.0
2025-05-19 20:43:45+00:00,2025-05-19,20,0,False,77,phantom load,standby_idle,primary_target,True,890.0
2025-05-19 20:44:10+00:00,2025-05-19,20,0,False,77,phantom load,standby_idle,primary_target,True,25.0
2025-05-19 20:59:00+00:00,2025-05-19,20,0,False,112,regular use,active,no_control,False,890.0
2025-05-19 20:59:05+00:00,2025-05-19,20,0,False,112,regular use,active,no_control,False,5.0
2025-05-19 21:13:50+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,885.0
2025-05-19 21:14:00+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 21:28:40+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,880.0
2025-05-19 21:28:50+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 21:44:05+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,915.0
2025-05-19 21:58:55+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,890.0
2025-05-19 21:59:00+00:00,2025-05-19,21,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 22:13:55+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,895.0
2025-05-19 22:14:00+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 22:28:40+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,880.0
2025-05-19 22:28:55+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,15.0
2025-05-19 22:43:50+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,895.0
2025-05-19 22:44:10+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,20.0
2025-05-19 22:58:50+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,880.0
2025-05-19 22:59:00+00:00,2025-05-19,22,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 23:13:50+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,890.0
2025-05-19 23:14:00+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 23:29:05+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,905.0
2025-05-19 23:29:10+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-19 23:43:45+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,875.0
2025-05-19 23:44:00+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,15.0
2025-05-19 23:44:10+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,10.0
2025-05-19 23:59:10+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,900.0
2025-05-19 23:59:15+00:00,2025-05-19,23,0,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 00:14:00+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 00:14:05+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 00:28:55+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 00:29:05+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 00:43:50+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 00:43:55+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 00:58:40+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 00:58:55+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 00:59:00+00:00,2025-05-20,0,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 01:13:40+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,880.0
2025-05-20 01:13:50+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 01:28:50+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,900.0
2025-05-20 01:29:00+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 01:43:50+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 01:44:05+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 01:58:50+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 01:59:05+00:00,2025-05-20,1,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 02:14:10+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,905.0
2025-05-20 02:29:05+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 02:29:10+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 02:44:00+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 02:44:05+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 02:44:10+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 02:58:55+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 02:59:00+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 02:59:10+00:00,2025-05-20,2,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 03:13:45+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,875.0
2025-05-20 03:13:55+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 03:14:00+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 03:28:55+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 03:29:00+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 03:43:55+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 03:44:10+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 03:58:50+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,880.0
2025-05-20 03:59:05+00:00,2025-05-20,3,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 04:13:45+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,880.0
2025-05-20 04:14:05+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,20.0
2025-05-20 04:28:50+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 04:29:10+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,20.0
2025-05-20 04:43:40+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,870.0
2025-05-20 04:44:05+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,25.0
2025-05-20 04:58:50+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 04:58:55+00:00,2025-05-20,4,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 05:13:45+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 05:14:10+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,25.0
2025-05-20 05:29:05+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 05:29:10+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 05:43:40+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,870.0
2025-05-20 05:43:50+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 05:58:55+00:00,2025-05-20,5,1,False,0,non use,deep_idle,no_control,False,905.0
2025-05-20 06:14:10+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,915.0
2025-05-20 06:28:40+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,870.0
2025-05-20 06:28:45+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 06:43:50+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,905.0
2025-05-20 06:43:55+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 06:58:40+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,885.0
2025-05-20 06:58:50+00:00,2025-05-20,6,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 07:13:45+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 07:28:55+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,910.0
2025-05-20 07:29:10+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 07:43:50+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,880.0
2025-05-20 07:44:05+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,15.0
2025-05-20 07:59:05+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,900.0
2025-05-20 07:59:10+00:00,2025-05-20,7,1,False,0,non use,deep_idle,no_control,False,5.0
2025-05-20 08:14:05+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,895.0
2025-05-20 08:14:15+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 08:28:40+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,865.0
2025-05-20 08:28:50+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 08:43:40+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 08:44:10+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,30.0
2025-05-20 08:58:40+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,870.0
2025-05-20 08:59:10+00:00,2025-05-20,8,1,False,0,non use,deep_idle,no_control,False,30.0
2025-05-20 09:14:00+00:00,2025-05-20,9,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 09:14:10+00:00,2025-05-20,9,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 09:29:00+00:00,2025-05-20,9,1,False,0,non use,deep_idle,no_control,False,890.0
2025-05-20 09:29:10+00:00,2025-05-20,9,1,False,0,non use,deep_idle,no_control,False,10.0
2025-05-20 09:43:40+00:00,2025-05-20,9,1,False,123,regular use,active,no_control,False,870.0
2025-05-20 09:43:50+00:00,2025-05-20,9,1,False,123,regular use,active,no_control,False,10.0
2025-05-20 09:58:55+00:00,2025-05-20,9,1,False,93,light use,active,no_control,False,905.0
2025-05-20 09:59:00+00:00,2025-05-20,9,1,False,93,light use,active,no_control,False,5.0
2025-05-20 09:59:10+00:00,2025-05-20,9,1,False,93,light use,active,no_control,False,10.0
2025-05-20 10:13:45+00:00,2025-05-20,10,1,False,119,regular use,active,no_control,False,875.0
2025-05-20 10:14:10+00:00,2025-05-20,10,1,False,119,regular use,active,no_control,False,25.0
2025-05-20 10:28:40+00:00,2025-05-20,10,1,False,123,regular use,active,no_control,False,870.0
2025-05-20 10:28:50+00:00,2025-05-20,10,1,False,123,regular use,active,no_control,False,10.0
2025-05-20 10:29:10+00:00,2025-05-20,10,1,False,123,regular use,active,no_control,False,20.0
