timestamp,end_timestamp,duration_minutes,original_power,controlled_power,power_reduction,reduction_percentage,decision,original_decision,activity_score,habit_score,confidence_score,filter_applied,filter_reason
2025-05-19 09:45:00+00:00,2025-05-19 10:00:00+00:00,15.0,16.0,0.0,16.0,100.0,send_notification,keep_on,0.4928462521235861,0.5066970991855508,0.8,True,時間感知休眠檢測(1095.0分鐘)
2025-05-19 11:00:00+00:00,2025-05-19 12:15:00+00:00,75.0,17.666666666666668,0.0,17.666666666666668,100.0,send_notification,keep_on,0.7505584926897226,0.5071720993687256,0.8,True,時間感知休眠檢測(1170.0分鐘)
2025-05-19 14:00:00+00:00,2025-05-19 14:30:00+00:00,30.0,16.5,0.0,16.5,100.0,send_notification,keep_on,0.693475405189669,0.5370769064280407,0.8,True,時間感知休眠檢測(1350.0分鐘)
2025-05-19 15:45:00+00:00,2025-05-19 16:00:00+00:00,15.0,18.1,0.0,18.1,100.0,send_notification,keep_on,0.7107703613511576,0.5131031893923172,0.715141007936003,True,"長時間低功率修正(功率18.1W, 1455.0分鐘)"
2025-05-19 16:15:00+00:00,2025-05-19 16:45:00+00:00,30.0,17.95,0.0,17.95,100.0,send_notification,keep_on,0.8427586781808627,0.5198835154580586,0.7105879690091872,True,時間感知休眠檢測(1485.0分鐘)
2025-05-19 17:30:00+00:00,2025-05-20 08:30:00+00:00,900.0,18.228846153846156,0.0,18.228846153846156,100.0,send_notification,send_notification,0.08173146510902814,0.417465317335947,0.7044500598687377,False,濾波完成
2025-05-20 09:00:00+00:00,2025-05-20 09:15:00+00:00,15.0,16.0,0.0,16.0,100.0,send_notification,send_notification,0.1785812225646144,0.4329316485803065,0.8,True,時間感知休眠檢測(2490.0分鐘)
2025-05-20 10:30:00+00:00,2025-05-20 11:00:00+00:00,30.0,18.25,0.0,18.25,100.0,send_notification,keep_on,0.8189155529266566,0.5245126631711041,0.8,True,"長時間低功率修正(功率18.2W, 2580.0分鐘)"
2025-05-20 11:30:00+00:00,2025-05-20 11:45:00+00:00,15.0,16.2,0.0,16.2,100.0,send_notification,keep_on,0.6387401369846117,0.47996764135006786,0.8,True,時間感知休眠檢測(2640.0分鐘)
2025-05-20 12:30:00+00:00,2025-05-20 12:45:00+00:00,15.0,34.5,24.69577009391989,9.80422990608011,28.418057698782928,delay_decision,send_notification,0.18298096542934977,0.4976209578634147,0.8,True,功率不穩定
2025-05-20 13:00:00+00:00,2025-05-20 13:45:00+00:00,45.0,16.5,8.98920871644585,7.51079128355415,45.519947173055456,delay_decision,keep_on,0.7332886624391037,0.5173762433294118,0.8,True,狀態持續時間不足
2025-05-20 14:00:00+00:00,2025-05-20 14:15:00+00:00,15.0,21.3,10.093578567924823,11.206421432075178,52.612307192841214,delay_decision,keep_on,0.95,0.5370769064280407,0.8,True,狀態持續時間不足
2025-05-20 14:45:00+00:00,2025-05-20 15:15:00+00:00,30.0,16.0,10.112617540636567,5.887382459363433,36.79614037102146,delay_decision,keep_on,0.43575393205899127,0.5241174136417242,0.8,True,狀態持續時間不足
