#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T08:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T08:30:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T08:45:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T09:00:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T09:15:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T09:30:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T09:45:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T10:00:00Z,2,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T10:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T10:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T10:45:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T11:00:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T11:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T11:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T11:45:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T12:00:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T12:15:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T12:30:00Z,19,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T12:45:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T13:00:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T13:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T13:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T13:45:00Z,41,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T14:00:00Z,38,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T14:15:00Z,41,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T14:30:00Z,38,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T14:45:00Z,4,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T15:00:00Z,4,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T15:15:00Z,4,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T15:30:00Z,4,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T15:45:00Z,22,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T16:00:00Z,49,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T16:15:00Z,7,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T16:30:00Z,7,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T16:45:00Z,7,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T17:00:00Z,33,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T17:15:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T17:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T17:45:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T18:00:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T18:15:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T18:30:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T18:45:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T19:00:00Z,0,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T19:15:00Z,1,power,influxdb-JWN-D6
,,0,2025-07-07T13:43:43Z,2025-07-22T13:43:43Z,2025-07-08T19:30:00Z,0,power,influxdb-JWN-D6
